count	reward_sum	squared_reward_sum	length
1969	214.85338991996832	59.899364250454866	883
1970	214.51359325041994	62.53085170172127	862
1971	-33.32085597049445	10020.482064360649	336
1972	207.847453199327	50.57688896664913	1035
1973	214.98828327469528	62.16303595669639	876
1974	-52.543225096771494	10013.008893640615	298
1975	213.55876155244187	59.49340827929563	882
1976	90.81472572963685	10055.716853437116	765
1977	-65.54635703377426	10006.785757444643	315
1978	212.25225196394604	57.34960804335975	934
1979	-55.816586640663445	10012.157108930405	221
1980	207.64794607833028	54.61057812716108	995
1981	214.36895785015076	57.47560700380889	922
1982	108.02230616379529	10058.657084452965	842
1983	11.264276197878644	10028.86637362954	533
1984	210.9909220407717	54.649418864513066	929
1985	8.179005464538932	10030.852105162721	504
1986	215.92429256578907	62.139366884421825	851
1987	212.83985076472163	58.78126261222283	880
1988	220.26350888423622	67.22605767256569	801
1989	214.9461310612969	58.623625562021445	907
1990	209.00137435924262	59.83073756377166	941
1991	209.28035780135542	55.64233735656102	934
1992	46.243410712108016	10039.53167882014	652
1993	215.6567885885015	61.25789306919807	851
1994	209.85010326700285	57.45883323882434	906
1995	53.44317443296313	10043.401182965692	670
1996	210.923910937272	59.008002549093106	920
1997	216.60483667231165	63.18571095865282	827
1998	212.44188564643264	58.218924391833404	912
1999	-3.8527114731259644	10024.31191259205	461
2000	208.30420664604753	56.41877823444507	904
2001	-59.87159225670621	10010.241961852518	216
2002	5.839885749621317	10026.86675811927	549
2003	-44.88296399777755	10013.243048635166	289
2004	10.237146235536784	10031.85646203486	462
2005	212.67380388523452	59.98737239404296	849
2006	208.73583687795326	52.21221932598327	968
2007	16.177459235768765	10029.844167248992	567
2008	214.1932703210041	59.591380781078115	893
2009	-72.80692702298984	10005.971319530663	193
2010	93.650370166637	10050.665487162883	877
2011	210.88419029302895	53.55123611864798	960
2012	29.26595467934385	10032.192064447692	671
2013	95.05469706044641	49.3357333069388	2000
2014	216.02163546159863	59.89433387774293	887
2015	214.7692933534272	59.12578815311421	921
2016	216.61956953117624	61.99310636124175	873
2017	217.4404805637896	61.716673574707634	875
2018	4.32172933826223	10031.322575799037	473
2019	218.380327119492	61.491259222543874	873
2020	213.40798006998375	57.89073125368584	952
2021	112.0673171854578	10059.343367240299	896
2022	-82.04756418755278	29.604284121110407	2000
2023	211.8006496001035	57.40807941269787	909
2024	213.96567251672968	61.53340091497246	864
2025	216.64577880408615	63.57350888010038	874
2026	39.27675029076636	10039.259711659475	589
2027	-67.936936349608	10007.366003572477	199
2028	214.986556511838	63.848210098529144	833
2029	214.51000742521137	58.621048640970386	932
2030	-82.29595392756164	10003.910713908866	228
2031	217.66464511002414	63.44141730293197	855
2032	214.81336355488747	58.32207951449686	940
2033	215.97899965941906	64.28589193909737	826
2034	214.4425263274461	60.48763996175418	881
2035	80.83778977580369	10052.946603547178	712
2036	220.211870954372	66.17887312284694	822
2037	214.0538190389052	59.63171669604414	913
2038	8.701358880382031	10030.285296866137	474
2039	-75.51900179684162	10004.9038723289	216
2040	214.14072148129344	60.63966199851161	904
2041	215.13057134579867	57.02928885368783	952
2042	92.58734639082104	10049.917922804398	930
2043	-79.3824852607213	10003.680087422497	251
2044	93.51838207710534	10056.168682102241	780
2045	87.74448883254081	10049.605263833326	844
2046	-47.626983345719054	10014.105476152548	260
2047	72.70193780236878	10046.389978939937	794
2048	216.50411677919328	61.156360302787746	861
2049	53.856177447596565	10043.106407386847	767
2050	216.0458171640057	65.58181796278369	804
2051	16.083034784533083	10037.80606374352	525
2052	217.8969619134441	66.28131457602876	802
2053	218.19338962621987	62.83914997406815	841
2054	212.36686813901179	60.04655008995532	903
2055	218.64906093664467	64.80451918504292	843
2056	209.51634538685903	58.54480512744294	926
2057	223.40494999382645	71.17929639406492	781
2058	212.27023795363493	60.06744782288336	930
2059	12.065700903069228	10031.218768166602	491
2060	211.56279767118394	57.72322962317076	937
2061	217.30130993342027	62.45904717220702	871
2062	216.14753051381558	59.354521170727466	896
2063	214.06900647468865	58.40080437845583	928
2064	220.71493541728705	67.66363800260731	838
2065	217.06143635557964	65.482149513267	830
2066	215.69301148317754	59.83577341214369	886
2067	213.2581141963601	59.62525483177728	894
2068	23.36797416349873	10030.804089309104	631
2069	-78.41308149904944	10004.783453147893	186
2070	219.11920933797956	66.81391592648637	814
2071	215.37717350386083	59.10232593134134	897
2072	-46.63502204045653	10015.800729420092	274
2073	220.31692630704492	65.08974247726195	832
2074	214.87521070847288	60.31184768915306	898
2075	209.3889094060287	59.024586331921626	916
2076	214.54983862489462	60.358181378802904	876
2077	21.08119996683672	10032.127340289955	604
2078	106.18927106214687	10060.255155703031	852
2079	215.4724240731448	62.28303720005661	860
2080	48.226656143553555	10040.296532918239	830
2081	-59.886041671969	10009.091584756601	260
2082	208.44701223121956	51.223207621707274	1048
2083	215.27538557117805	60.71161719851532	898
2084	213.8648575330153	60.353148302830135	912
2085	216.0944280801341	64.60822032967405	822
2086	214.65300435991958	62.036034541222705	874
2087	-14.05052667343989	10021.648977256902	457
2088	-12.548988496884704	10025.115961822614	444
2089	211.59729001577944	56.730799666045826	909
2090	220.2541313385591	68.60152770893946	802
2091	38.98484556004405	10038.834596744633	632
2092	-52.94360785000026	10012.949687461505	254
2093	215.59895529830828	65.62860064040183	814
2094	216.2594352895394	65.51950734983927	850
2095	220.0613447134383	64.21732730708598	848
2096	219.27726083155721	66.05858116979266	828
2097	217.737384297885	61.50302265009783	879
2098	218.70643115323037	64.83456398022605	833
2099	216.4156147139147	62.13631363590355	857
